Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
373,0,34.732,125.025,88.0445,154.466,-292.749,1076.35
374,0,37.3474,124.045,87.0098,158.324,-294.673,1069.01
375,0,39.9126,123.135,85.8981,161.609,-296.428,1062.26
376,0,42.4004,122.306,84.7267,164.367,-298.021,1056.13
377,0,44.7807,121.563,83.5116,166.671,-299.461,1050.64
378,0,47.0169,120.918,82.2832,168.603,-300.757,1045.77
379,0,49.0752,120.388,81.0795,170.243,-301.911,1041.5
380,0,50.9255,120.021,79.882,171.707,-302.89,1037.78
381,0,52.5429,119.768,78.8366,172.996,-303.807,1034.58
382,0,53.9118,119.666,77.9426,174.23,-304.616,1031.9
383,0,55.0194,119.732,77.2283,175.462,-305.314,1029.71
384,0,55.8639,119.977,76.7117,176.732,-305.915,1027.97
385,0,56.4447,120.408,76.4111,178.059,-306.435,1026.67
386,0,56.7748,121.028,76.3314,179.45,-306.883,1025.78
387,0,56.8725,121.834,76.4617,180.895,-307.286,1025.29
388,0,56.7469,122.826,76.7922,182.397,-307.656,1025.18
389,0,56.3952,123.999,77.3082,183.947,-308.025,1025.43
390,0,55.8158,125.346,77.9978,185.54,-308.426,1026.02
391,0,55.0024,126.858,78.8394,187.173,-308.903,1026.89
392,0,53.94,128.531,79.8274,188.859,-309.484,1028.02
393,0,52.6302,130.348,80.934,190.595,-310.184,1029.36
394,0,51.0609,132.293,82.139,192.408,-311.029,1030.85
395,0,49.2276,134.345,83.4204,194.316,-312.019,1032.45
396,0,47.1279,136.491,84.7711,196.323,-313.138,1034.11
397,0,44.7686,138.7,86.1542,198.444,-314.375,1035.78
398,0,42.1582,140.957,87.5539,200.66,-315.723,1037.43
399,0,39.3104,143.224,88.9461,203,-317.127,1039
400,0,36.2461,145.48,90.3056,205.434,-318.57,1040.47
401,0,33.0254,147.678,91.5985,207.965,-319.983,1041.8
402,0,29.5786,149.829,92.8633,210.547,-321.464,1043.04
403,0,26.0045,151.89,94.0098,213.113,-322.868,1044.04
404,0,22.3582,153.828,95.0464,215.674,-324.276,1044.84
405,0,18.6994,155.61,95.9738,218.178,-325.594,1045.4
406,0,14.9826,157.248,96.754,220.571,-326.85,1045.71
407,0,11.3751,158.679,97.4363,222.824,-328.032,1045.71
408,0,7.8264,159.925,97.964,224.896,-329.139,1045.42
409,0,4.48576,160.951,98.3997,226.76,-330.187,1044.75
410,0,1.36461,161.752,98.7511,228.368,-331.08,1043.73
411,0,-1.47959,162.333,99.0495,229.682,-331.822,1042.33
412,0,-4.08461,162.722,99.2844,230.694,-332.44,1040.59
413,0,-6.4154,162.928,99.5063,231.338,-332.868,1038.53
414,0,-8.48168,162.978,99.7258,231.587,-333.103,1036.24
415,0,-10.2998,162.905,99.9632,231.377,-333.123,1033.81
