Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
281,0,-79.3353,155.826,111.569,105.677,-253.783,1131.51
282,0,-82.7616,156.661,109.928,112.304,-256.142,1128.81
283,0,-85.9496,157.404,108.248,118.894,-258.456,1126.31
284,0,-88.8848,158.049,106.574,125.362,-260.681,1123.99
285,0,-91.535,158.605,104.913,131.698,-262.849,1121.86
286,0,-93.9002,159.078,103.287,137.869,-264.96,1119.92
287,0,-95.9746,159.475,101.729,143.806,-266.991,1118.12
288,0,-97.7593,159.811,100.249,149.494,-268.964,1116.46
289,0,-99.2646,160.101,98.8571,154.917,-270.883,1114.92
290,0,-100.453,160.38,97.5498,160.065,-272.784,1113.5
291,0,-101.402,160.636,96.3527,164.885,-274.607,1112.16
292,0,-102.044,160.912,95.2716,169.371,-276.377,1110.86
293,0,-102.413,161.205,94.2634,173.559,-278.112,1109.63
294,0,-102.599,161.527,93.3992,177.351,-279.77,1108.42
295,0,-102.46,161.847,92.5817,180.83,-281.39,1107.29
296,0,-102.266,162.178,91.948,183.887,-282.907,1106.14
297,0,-101.801,162.471,91.3565,186.611,-284.386,1105.1
298,0,-101.34,162.732,90.9614,188.903,-285.742,1104.06
299,0,-100.726,162.914,90.6616,190.8,-287.006,1103.11
300,0,-100.093,163.025,90.4984,192.324,-288.183,1102.27
301,0,-99.3451,163.066,90.4553,193.461,-289.303,1101.48
302,0,-98.5874,163.012,90.5848,194.091,-290.13,1100.89
303,0,-97.6499,162.875,90.8011,194.314,-290.889,1100.35
304,0,-96.7618,162.668,91.1802,194.108,-291.381,1100.03
305,0,-95.681,162.369,91.6055,193.494,-291.764,1099.83
306,0,-94.5007,162.01,92.1246,192.5,-291.971,1099.76
307,0,-93.2688,161.635,92.7452,191.082,-291.948,1099.8
308,0,-91.9127,161.206,93.4142,189.262,-291.78,1099.94
309,0,-90.4801,160.746,94.1262,187.085,-291.437,1100.18
310,0,-88.8802,160.278,94.8606,184.584,-290.969,1100.53
311,0,-87.3148,159.817,95.6359,181.651,-290.303,1100.93
312,0,-85.604,159.328,96.4151,178.443,-289.554,1101.42
313,0,-83.8238,158.871,97.2153,174.826,-288.653,1101.97
314,0,-81.9894,158.415,98.0141,170.866,-287.662,1102.58
315,0,-80.0443,157.98,98.8114,166.553,-286.574,1103.27
316,0,-78.0281,157.55,99.6004,161.901,-285.406,1104.04
317,0,-75.9075,157.134,100.377,156.923,-284.16,1104.91
318,0,-73.6957,156.721,101.135,151.641,-282.842,1105.9
319,0,-71.3845,156.309,101.869,146.082,-281.45,1107.01
320,0,-68.9798,155.892,102.575,140.282,-279.979,1108.26
321,0,-66.4879,155.465,103.245,134.282,-278.422,1109.64
322,0,-63.9142,155.019,103.881,128.126,-276.769,1111.18
323,0,-61.2742,154.552,104.475,121.867,-275.008,1112.85
324,0,-58.5334,154.064,105.013,115.555,-273.05,1114.59
325,0,-55.8167,153.538,105.517,109.263,-271.026,1116.51
326,0,-53.0858,152.983,105.969,103.037,-268.866,1118.55
327,0,-50.3622,152.394,106.38,96.9011,-266.544,1120.68
328,0,-47.6595,151.773,106.746,90.9002,-264.064,1122.89
329,0,-44.9863,151.123,107.071,85.0582,-261.423,1125.16
330,0,-42.3547,150.442,107.361,79.3939,-258.612,1127.48
331,0,-39.7562,149.741,107.611,73.9148,-255.665,1129.83
332,0,-37.195,149.016,107.831,68.6187,-252.561,1132.18
333,0,-34.6656,148.271,108.023,63.4989,-249.316,1134.52
334,0,-32.1606,147.508,108.187,58.5432,-245.94,1136.81
335,0,-29.672,146.729,108.327,53.7353,-242.443,1139.05
336,0,-27.1871,145.934,108.438,49.0572,-238.844,1141.2
337,0,-24.7,145.125,108.522,44.4902,-235.148,1143.24
338,0,-22.203,144.307,108.573,40.0176,-231.382,1145.15
339,0,-19.6907,143.476,108.59,35.6246,-227.555,1146.91
340,0,-17.1614,142.637,108.566,31.2994,-223.682,1148.51
341,0,-14.6164,141.79,108.498,27.0353,-219.776,1149.91
342,0,-12.0601,140.938,108.383,22.8301,-215.848,1151.12
343,0,-9.49712,140.08,108.218,18.6856,-211.905,1152.12
344,0,-6.9446,139.222,108.002,14.6104,-207.948,1152.91
345,0,-4.40575,138.36,107.736,10.6121,-203.981,1153.48
346,0,-1.89603,137.502,107.424,6.69943,-200.004,1153.85
347,0,0.571065,136.645,107.066,2.89691,-196.027,1154.02
348,0,2.99435,135.79,106.672,-0.793489,-192.021,1153.98
349,0,5.34996,134.939,106.252,-4.34278,-187.985,1153.77
350,0,7.62175,134.109,105.853,-7.82678,-183.896,1153.47
351,0,9.86062,133.275,105.358,-11.0725,-179.853,1152.91
352,0,11.9251,132.452,104.93,-14.0055,-175.723,1152.11
353,0,13.9978,131.647,104.446,-16.9314,-171.609,1151.31
354,0,15.924,130.885,104.022,-19.6421,-167.501,1150.34
355,0,17.7707,130.125,103.589,-22.0892,-163.331,1149.2
356,0,19.5586,129.404,103.178,-24.4687,-159.175,1148.04
357,0,21.2435,128.708,102.78,-26.5817,-155.02,1146.71
358,0,22.8743,128.059,102.405,-28.6434,-150.878,1145.34
359,0,24.4232,127.439,102.049,-30.5143,-146.725,1143.82
360,0,25.9294,126.867,101.712,-32.3639,-142.582,1142.22
361,0,27.3816,126.331,101.39,-34.1336,-138.43,1140.49
362,0,28.8076,125.839,101.081,-35.9265,-134.259,1138.65
363,0,30.2057,125.381,100.779,-37.7315,-130.052,1136.67
364,0,31.5905,124.954,100.483,-39.6025,-125.792,1134.57
365,0,32.9649,124.554,100.187,-41.543,-121.461,1132.35
366,0,34.3348,124.175,99.8881,-43.5684,-117.042,1130.02
367,0,35.6987,123.815,99.5827,-45.688,-112.525,1127.61
