Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
322,0,-0.111839,176.877,56.3165,-34.4899,-288.116,1094.55
323,0,0.175995,178.047,52.663,-34.3645,-290.28,1097.26
324,0,0.513734,179.063,49.0749,-34.222,-292.139,1099.34
325,0,0.86574,179.956,45.5457,-34.1314,-293.753,1100.78
326,0,1.19143,180.743,42.0873,-34.0897,-295.149,1101.5
327,0,1.53817,181.405,38.7084,-34.039,-296.42,1101.51
328,0,1.86258,181.976,35.4268,-34.0443,-297.556,1100.76
329,0,2.15771,182.465,32.2372,-34.0825,-298.616,1099.24
330,0,2.41794,182.884,29.1453,-34.1405,-299.631,1096.92
331,0,2.63808,183.242,26.1569,-34.2086,-300.622,1093.79
332,0,2.79688,183.556,23.2776,-34.2296,-301.61,1089.83
333,0,2.92082,183.823,20.5076,-34.26,-302.589,1085
334,0,2.99021,184.054,17.8571,-34.2292,-303.572,1079.29
335,0,2.9997,184.258,15.3293,-34.0972,-304.553,1072.66
336,0,2.98801,184.428,12.9108,-33.9582,-305.536,1065.16
337,0,2.94277,184.575,10.6153,-33.7654,-306.488,1056.73
338,0,2.88343,184.668,8.4233,-33.4711,-307.413,1047.47
339,0,2.80909,184.742,6.33984,-33.1431,-308.288,1037.39
340,0,2.7248,184.782,4.35034,-32.7378,-309.083,1026.55
341,0,2.64378,184.797,2.44595,-32.312,-309.77,1015.01
342,0,2.56333,184.784,0.614745,-31.8594,-310.3,1002.86
343,0,2.50667,184.756,-1.17585,-31.4457,-310.692,990.295
344,0,2.45621,184.724,-2.95004,-31.0499,-310.873,977.464
345,0,2.41976,184.688,-4.71272,-30.713,-310.775,964.42
346,0,2.39511,184.666,-6.49675,-30.4667,-310.358,951.354
347,0,2.39882,184.662,-8.32898,-30.375,-309.553,938.427
348,0,2.40169,184.681,-10.2609,-30.3093,-308.348,925.9
349,0,2.42624,184.72,-12.3084,-30.4071,-306.629,913.876
350,0,2.47162,184.774,-14.5077,-30.6304,-304.357,902.56
351,0,2.54155,184.83,-16.8848,-30.9983,-301.465,892.092
352,0,2.62165,184.873,-19.4782,-31.4551,-297.941,882.696
353,0,2.68174,184.871,-22.295,-31.8932,-293.746,874.436
