Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
179,0,-11.8377,139.688,123.114,1.50022,-41.4661,1339.18
180,0,-11.9841,140.074,122.97,3.02516,-44.0823,1337.87
181,0,-12.1464,140.503,122.794,4.58862,-46.9603,1336.55
182,0,-12.3286,140.957,122.619,6.16145,-49.9951,1335.25
183,0,-12.5302,141.429,122.454,7.72032,-53.1715,1334
184,0,-12.7475,141.913,122.306,9.24053,-56.4724,1332.81
185,0,-12.9734,142.398,122.18,10.6981,-59.8768,1331.7
186,0,-13.1989,142.874,122.082,12.0718,-63.3587,1330.7
187,0,-13.3972,143.177,122.18,13.1873,-66.2386,1329.54
188,0,-13.6148,143.592,122.153,14.4202,-69.7871,1328.87
189,0,-13.7641,143.985,122.118,15.4759,-73.477,1328.29
190,0,-13.8549,144.306,122.122,16.3843,-77.0987,1327.82
191,0,-13.8745,144.544,122.157,17.1532,-80.6349,1327.49
192,0,-13.8131,144.691,122.22,17.7861,-84.073,1327.28
193,0,-13.6605,144.742,122.304,18.2795,-87.4086,1327.2
194,0,-13.4113,144.696,122.402,18.642,-90.6423,1327.22
195,0,-13.0601,144.553,122.508,18.8751,-93.7739,1327.35
196,0,-12.6088,144.321,122.612,18.9887,-96.8279,1327.58
197,0,-12.045,144.013,122.638,18.9155,-99.8154,1327.56
198,0,-11.4186,143.598,122.774,18.8844,-102.607,1328.12
199,0,-10.7037,143.153,122.838,18.7232,-105.582,1328.62
200,0,-9.91093,142.647,122.871,18.4809,-108.566,1329.11
201,0,-9.0551,142.095,122.874,18.1752,-111.567,1329.61
202,0,-8.14843,141.506,122.854,17.7952,-114.605,1330.08
203,0,-7.19918,140.888,122.811,17.3401,-117.694,1330.49
204,0,-6.21585,140.249,122.742,16.8146,-120.853,1330.82
205,0,-5.20264,139.593,122.653,16.2079,-124.092,1331.01
206,0,-4.16768,138.927,122.544,15.511,-127.42,1331.05
207,0,-3.11414,138.256,122.418,14.7162,-130.843,1330.88
208,0,-2.04157,137.58,122.278,13.807,-134.366,1330.48
209,0,-0.954876,136.906,122.124,12.7703,-137.998,1329.8
210,0,0.150349,136.232,121.956,11.6024,-141.741,1328.83
211,0,1.27264,135.561,121.775,10.2891,-145.609,1327.52
