Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
241,0,0.200446,124.695,122.552,56.7383,285.475,1256.6
242,0,1.88231,124.534,121.781,53.276,284.414,1259.61
243,0,3.62017,124.315,121.107,49.4889,283.787,1260.72
244,0,5.37055,124.046,120.544,45.4493,283.625,1259.91
245,0,7.09803,123.734,120.095,41.2341,283.922,1257.19
246,0,8.77826,123.397,119.753,36.9157,284.636,1252.68
247,0,10.3902,123.045,119.506,32.5671,285.701,1246.54
248,0,11.9223,122.694,119.337,28.2496,287.04,1239.03
249,0,13.3664,122.357,119.232,24.0229,288.58,1230.43
250,0,14.7169,122.043,119.176,19.9498,290.257,1221.1
251,0,15.9693,121.755,119.161,16.1005,292.031,1211.36
252,0,17.1202,121.493,119.181,12.5519,293.876,1201.58
253,0,18.1678,121.249,119.232,9.37967,295.776,1192.12
254,0,19.1126,121.02,119.308,6.64743,297.708,1183.32
255,0,19.9578,120.802,119.402,4.3983,299.634,1175.52
256,0,20.7074,120.6,119.504,2.63655,301.494,1169.01
257,0,21.3715,120.418,119.6,1.34801,303.224,1164.03
258,0,21.9585,120.264,119.681,0.497896,304.756,1160.79
259,0,22.4761,120.147,119.736,0.0466557,306.032,1159.42
260,0,22.9295,120.071,119.759,-0.0368632,307.023,1159.98
261,0,23.32,120.034,119.75,0.233591,307.732,1162.47
262,0,23.6432,120.031,119.715,0.863791,308.188,1166.79
263,0,23.8883,120.051,119.663,1.87414,308.441,1172.79
264,0,24.0381,120.087,119.61,3.28919,308.543,1180.25
265,0,24.0691,120.136,119.573,5.12502,308.54,1188.9
266,0,23.9539,120.204,119.57,7.37804,308.454,1198.42
267,0,23.6638,120.304,119.619,10.0194,308.287,1208.47
268,0,23.1726,120.458,119.734,12.9969,308.021,1218.7
269,0,22.46,120.686,119.924,16.2446,307.631,1228.77
270,0,21.5134,121.007,120.191,19.697,307.092,1238.31
271,0,20.3306,121.428,120.532,23.3103,306.393,1246.99
272,0,18.9202,121.937,120.934,27.0472,305.554,1254.37
273,0,17.3136,122.501,121.381,30.8975,304.657,1260.06
274,0,15.5609,123.072,121.856,34.8402,303.828,1263.76
275,0,13.7247,123.605,122.344,38.8248,303.21,1265.32
276,0,11.8666,124.07,122.84,42.7698,302.912,1264.75
277,0,10.0352,124.461,123.346,46.5817,302.983,1262.19
278,0,8.26394,124.786,123.864,50.1796,303.418,1257.83
279,0,6.57314,125.062,124.395,53.5082,304.179,1251.87
280,0,4.97367,125.302,124.939,56.5395,305.222,1244.57
281,0,3.46977,125.516,125.492,59.2674,306.508,1236.18
282,0,2.06632,125.704,126.051,61.7032,308.011,1227.02
283,0,0.752724,125.866,126.615,63.8596,309.694,1217.38
284,0,-0.471275,125.999,127.176,65.764,311.522,1207.6
285,0,-1.60722,126.097,127.724,67.4458,313.437,1198.03
286,0,-2.6557,126.162,128.241,68.9373,315.359,1189.04
287,0,-3.61788,126.199,128.703,70.2738,317.179,1180.99
288,0,-4.49747,126.222,129.084,71.4911,318.779,1174.27
289,0,-5.30134,126.242,129.357,72.6219,320.043,1169.25
290,0,-6.03723,126.272,129.5,73.689,320.876,1166.22
291,0,-6.70918,126.322,129.502,74.6988,321.213,1165.39
292,0,-7.31305,126.397,129.355,75.637,321.029,1166.81
293,0,-7.83445,126.495,129.062,76.4698,320.33,1170.43
294,0,-8.24982,126.615,128.632,77.1496,319.152,1176.04
295,0,-8.52974,126.751,128.077,77.6227,317.546,1183.32
296,0,-8.64321,126.897,127.411,77.8368,315.57,1191.86
297,0,-8.56173,127.047,126.654,77.7445,313.29,1201.2
298,0,-8.26268,127.191,125.822,77.3047,310.78,1210.89
299,0,-7.73222,127.32,124.939,76.4833,308.127,1220.46
300,0,-6.96752,127.422,124.028,75.2536,305.429,1229.5
301,0,-5.97816,127.486,123.115,73.599,302.794,1237.66
302,0,-4.78575,127.501,122.226,71.5149,300.327,1244.6
303,0,-3.42148,127.463,121.386,69.0118,298.124,1250.07
304,0,-1.92186,127.37,120.615,66.1157,296.261,1253.86
305,0,-0.323995,127.226,119.929,62.8671,294.791,1255.8
306,0,1.33832,127.038,119.335,59.319,293.738,1255.82
307,0,3.03669,126.812,118.832,55.5327,293.099,1253.91
308,0,4.74828,126.56,118.413,51.5743,292.851,1250.14
309,0,6.45409,126.291,118.066,47.5121,292.947,1244.67
310,0,8.13794,126.016,117.777,43.4166,293.334,1237.74
311,0,9.77917,125.739,117.537,39.375,293.963,1229.63
312,0,11.355,125.464,117.34,35.4833,294.796,1220.69
313,0,12.8412,125.191,117.183,31.8539,295.809,1211.27
314,0,14.2138,124.915,117.068,28.6037,296.985,1201.79
315,0,15.4523,124.636,116.994,25.8351,298.293,1192.66
316,0,16.5418,124.352,116.957,23.6203,299.676,1184.26
317,0,17.4758,124.076,116.942,21.9743,301.036,1176.99
318,0,18.2585,123.819,116.937,20.8794,302.266,1171.17
319,0,18.8981,123.598,116.923,20.2871,303.245,1167.07
320,0,19.4059,123.426,116.884,20.1429,303.873,1164.88
321,0,19.7927,123.314,116.81,20.4071,304.09,1164.72
322,0,20.0651,123.261,116.697,21.0678,303.887,1166.64
323,0,20.2222,123.26,116.552,22.1441,303.301,1170.56
324,0,20.2536,123.3,116.389,23.6769,302.409,1176.34
325,0,20.1387,123.368,116.232,25.7124,301.299,1183.74
326,0,19.8483,123.461,116.105,28.281,300.053,1192.44
327,0,19.3481,123.583,116.038,31.3789,298.728,1202.05
328,0,18.6052,123.753,116.052,34.9597,297.344,1212.14
329,0,17.5943,123.99,116.165,38.9402,295.901,1222.23
330,0,16.3042,124.312,116.381,43.2183,294.39,1231.85
331,0,14.7422,124.724,116.696,47.7027,292.817,1240.52
