Joints,,,,,,,,,,,,,
100,,,,,,,,,,,,,
,,Subject1:World_Root,,,,,,Subject1:LowerBack,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm,deg,deg,deg,mm,mm,mm
1389,0,2.84297,-0.836603,0.0515873,100.816,1039.65,461.713,-8.522,136.369,127.45,-100.66,470.301,1212.62
1390,0,2.84299,-1.32112,-0.0576183,102.327,1035.87,464.693,-8.09777,135.98,127.212,-102.502,473.287,1208.85
1391,0,2.81812,-1.69314,-0.173705,103.792,1031.34,467.787,-7.6875,135.553,127.034,-104.317,476.317,1204.31
1392,0,2.76968,-2.2921,-0.300463,105.017,1025.96,470.912,-7.05143,135.013,126.752,-105.925,479.317,1198.94
1393,0,2.72024,-2.82926,-0.409833,106.207,1019.92,474.122,-6.40817,134.452,126.503,-107.445,482.402,1192.9
1394,0,2.63041,-3.38217,-0.547547,107.037,1013.2,477.466,-5.75802,133.825,126.236,-108.689,485.511,1186.19
1395,0,2.52332,-3.91823,-0.685978,107.936,1006.01,480.576,-5.09397,133.226,125.936,-110.005,488.342,1179.01
1396,0,2.41181,-4.28399,-0.81836,108.624,998.696,483.357,-4.50195,132.687,125.658,-111.091,490.829,1171.7
1397,0,2.33695,-4.5022,-0.947799,109.29,991.548,485.756,-4.00851,132.266,125.33,-112.146,493.042,1164.56
1398,0,2.31494,-4.55171,-1.0274,110.032,984.945,487.454,-3.58778,132.011,124.97,-113.128,494.695,1157.95
1399,0,2.35565,-4.4907,-1.04079,110.703,979.181,488.729,-3.21126,131.822,124.585,-113.84,496.093,1152.18
1400,0,2.45201,-4.33632,-0.973611,111.123,974.609,489.76,-2.88035,131.67,124.209,-114.057,497.39,1147.6
1401,0,2.57809,-4.20261,-0.826943,111.276,971.338,490.632,-2.51451,131.493,123.826,-113.769,498.604,1144.32
1402,0,2.71069,-4.11912,-0.617193,111.425,969.492,491.428,-2.10737,131.309,123.454,-113.286,499.752,1142.47
1403,0,2.83523,-4.05449,-0.363548,111.659,969.098,492.074,-1.69016,131.149,123.1,-112.755,500.718,1142.06
1404,0,2.96994,-3.94026,-0.0821284,111.884,970.137,492.592,-1.30398,131.038,122.785,-112.132,501.582,1143.09
1405,0,3.11951,-3.7833,0.203217,111.97,972.466,493.034,-0.951799,130.967,122.492,-111.358,502.418,1145.4
1406,0,3.29269,-3.65957,0.472322,111.781,975.947,493.55,-0.530429,130.877,122.202,-110.357,503.406,1148.85
1407,0,3.47922,-3.51842,0.711305,111.313,980.411,494.045,-0.0878316,130.793,121.937,-109.168,504.423,1153.27
1408,0,3.692,-3.39411,0.901934,110.446,985.696,494.697,0.392063,130.681,121.689,-107.725,505.686,1158.51
1409,0,3.93158,-3.25072,1.04625,109.149,991.657,495.394,0.858099,130.57,121.462,-105.992,507.088,1164.42
1410,0,4.1892,-3.09648,1.13158,107.376,998.163,496.164,1.29923,130.46,121.257,-103.962,508.629,1170.87
1411,0,4.44834,-2.91661,1.17667,105.352,1005.1,496.92,1.71421,130.357,121.096,-101.8,510.169,1177.74
1412,0,4.72217,-2.69825,1.18707,103.153,1012.1,497.78,2.10063,130.28,120.972,-99.5695,511.866,1184.67
1413,0,4.98487,-2.40264,1.16663,100.869,1019.08,498.69,2.41498,130.202,120.923,-97.3461,513.589,1191.59
1414,0,5.24258,-2.04838,1.11832,98.5539,1025.72,499.758,2.6774,130.136,120.927,-95.1762,515.459,1198.16
1415,0,5.47785,-1.59576,1.04857,96.2987,1031.86,500.979,2.86869,130.066,121.012,-93.131,517.421,1204.24
1416,0,5.6872,-1.11704,0.959209,94.1102,1037.33,502.36,3.02203,129.974,121.13,-91.2118,519.464,1209.64
1417,0,5.86181,-0.636329,0.86265,91.9528,1042.02,503.964,3.17082,129.859,121.281,-89.3458,521.621,1214.28
1418,0,6.01495,-0.10755,0.784966,89.6334,1045.75,505.655,3.28738,129.753,121.468,-87.2611,523.796,1217.97
1419,0,6.15237,0.495417,0.708365,87.4351,1048.58,507.437,3.29199,129.677,121.686,-85.2944,526.014,1220.76
1420,0,6.28344,1.15859,0.64954,85.1901,1050.44,509.237,3.25479,129.614,121.943,-83.2275,528.23,1222.57
1421,0,6.40997,1.93781,0.633672,83.2184,1051.24,510.913,3.10416,129.618,122.258,-81.3045,530.311,1223.33
1422,0,6.53456,2.69161,0.635265,81.3729,1051.03,512.501,2.93981,129.612,122.567,-79.4551,532.298,1223.07
1423,0,6.63666,3.37504,0.683468,79.6649,1049.76,514.124,2.77834,129.581,122.88,-77.6029,534.259,1221.76
1424,0,6.71186,3.96258,0.790161,77.8496,1047.44,515.688,2.65554,129.536,123.175,-75.4673,536.091,1219.41
1425,0,6.73803,4.49872,0.91714,76.1158,1044.23,517.327,2.48658,129.477,123.486,-73.3526,537.86,1216.17
1426,0,6.71046,5.03701,1.05823,74.3333,1040.22,519.017,2.23997,129.421,123.825,-71.1474,539.529,1212.16
1427,0,6.61853,5.57507,1.20982,72.563,1035.17,520.895,1.91623,129.374,124.2,-68.924,541.204,1207.12
1428,0,6.46692,5.84984,1.40081,70.5974,1029.43,522.988,1.79621,129.219,124.493,-66.386,542.917,1201.41
1429,0,6.25087,6.05602,1.60322,68.7041,1022.97,525.132,1.60769,129.1,124.777,-63.8861,544.49,1195
1430,0,5.96321,6.14517,1.81336,66.592,1015.84,527.434,1.43913,128.973,125.037,-61.1435,546,1187.94
1431,0,5.63706,6.08779,2.01856,64.5555,1008.39,529.551,1.2634,128.917,125.215,-58.4901,547.196,1180.57
1432,0,5.2883,5.91095,2.21455,62.4273,1000.68,531.443,1.08819,128.937,125.322,-55.771,548.08,1172.94
1433,0,4.90164,5.69699,2.39244,60.3088,993.059,533.148,0.845432,129.057,125.408,-53.1154,548.648,1165.4
1434,0,4.48651,5.42044,2.52648,58.296,985.868,534.657,0.568887,129.248,125.448,-50.6962,548.91,1158.3
1435,0,4.1023,5.05435,2.61177,56.4164,979.567,535.804,0.272261,129.53,125.375,-48.5556,548.874,1152.08
1436,0,3.73782,4.67403,2.6263,54.9502,974.429,536.853,-0.0679201,129.819,125.287,-47.0412,548.776,1147.02
1437,0,3.38139,4.23105,2.58203,53.7128,970.392,537.812,-0.367062,130.06,125.21,-45.9324,548.591,1143.07
1438,0,3.03936,3.8095,2.49466,52.7128,967.716,538.796,-0.66787,130.293,125.183,-45.1917,548.47,1140.47
1439,0,2.74039,3.38738,2.36672,52.0096,966.444,539.692,-0.933339,130.531,125.151,-44.8707,548.387,1139.26
1440,0,2.48902,2.98911,2.21462,51.4787,966.569,540.528,-1.17165,130.779,125.132,-44.7957,548.392,1139.45
1441,0,2.28148,2.63394,2.02165,51.1084,968.073,541.495,-1.40267,130.972,125.168,-45.0056,548.665,1141
1442,0,2.15014,2.35157,1.80745,50.9345,970.894,542.548,-1.63959,131.134,125.262,-45.477,549.266,1143.86
1443,0,2.10025,2.14012,1.5832,51.2324,974.877,543.486,-1.87,131.309,125.412,-46.4511,550.009,1147.87
1444,0,2.10175,2.02003,1.34657,51.8921,979.996,544.622,-2.12489,131.445,125.672,-47.825,551.115,1153.01
1445,0,2.14444,1.94197,1.10091,52.7872,986.081,545.788,-2.40753,131.562,125.992,-49.4619,552.38,1159.11
1446,0,2.2249,1.92509,0.851171,53.8343,992.899,547.031,-2.75368,131.674,126.358,-51.2634,553.84,1165.93
1447,0,2.33048,1.86858,0.584278,54.9296,1000.17,548.308,-3.09121,131.729,126.722,-53.1647,555.407,1173.2
1448,0,2.4622,1.83166,0.302386,56.1758,1007.69,549.641,-3.47305,131.786,127.104,-55.2625,557.111,1180.71
1449,0,2.6014,1.77718,0.0175591,57.4828,1015.1,551.105,-3.84041,131.803,127.497,-57.43,558.967,1188.11
1450,0,2.74327,1.70363,-0.26165,59.0295,1022.36,552.637,-4.21373,131.806,127.899,-59.8203,560.902,1195.35
1451,0,2.89923,1.59042,-0.515218,60.7447,1029.18,554.292,-4.54235,131.816,128.287,-62.3017,563.008,1202.14
1452,0,3.04663,1.53766,-0.718282,62.621,1035.33,555.823,-4.91081,131.867,128.705,-64.7915,564.969,1208.26
1453,0,3.18327,1.43376,-0.875675,64.4943,1040.81,557.474,-5.25567,131.911,129.081,-67.1405,567.023,1213.71
1454,0,3.2961,1.2543,-0.972918,66.3582,1045.46,559.103,-5.55223,131.958,129.419,-69.2985,568.995,1218.34
1455,0,3.41279,0.993135,-1.0159,68.1087,1049.26,560.793,-5.82437,132.024,129.668,-71.179,571.047,1222.11
1456,0,3.53921,0.762259,-1.03165,69.7881,1052.12,562.413,-6.1736,132.13,129.862,-72.9063,573.061,1224.95
1457,0,3.63939,0.478643,-1.02578,71.2206,1054.08,564.143,-6.51787,132.202,130.007,-74.3212,575.108,1226.89
1458,0,3.74916,0.327162,-1.03184,72.6405,1055.15,565.768,-6.96865,132.31,130.165,-75.7595,577.073,1227.94
1459,0,3.86175,0.24706,-1.03925,74.0032,1055.26,567.465,-7.41112,132.407,130.34,-77.1446,579.113,1228.03
1460,0,3.96641,0.280786,-1.05883,75.3672,1054.36,569.16,-7.89634,132.505,130.539,-78.5677,581.122,1227.1
1461,0,4.06057,0.409012,-1.09015,76.6814,1052.49,570.811,-8.38782,132.596,130.739,-79.9765,583.049,1225.21
1462,0,4.13561,0.612091,-1.1404,78.0044,1049.58,572.454,-8.88781,132.683,130.934,-81.4513,584.905,1222.28
1463,0,4.1816,0.852864,-1.21706,79.2947,1045.69,574.098,-9.3771,132.757,131.11,-82.9731,586.669,1218.38
1464,0,4.20346,0.679463,-1.33082,80.3424,1041.04,575.73,-9.51204,132.695,131.076,-84.3647,588.374,1213.72
1465,0,4.20211,0.532856,-1.42653,81.2753,1035.3,577.45,-9.70381,132.617,131.072,-85.5869,590.096,1207.97
1466,0,4.20855,0.653336,-1.53875,82.1753,1028.79,579.417,-10.0734,132.551,131.177,-86.8258,592.069,1201.45
1467,0,4.18661,0.674935,-1.65262,83.0113,1021.69,581.55,-10.3279,132.396,131.228,-88.0058,594.13,1194.35
1468,0,4.13554,0.745201,-1.76276,83.8177,1013.99,583.587,-10.597,132.234,131.266,-89.1449,596.002,1186.65
1469,0,4.10797,0.908863,-1.84488,84.543,1006.2,585.334,-10.912,132.121,131.255,-90.118,597.646,1178.86
1470,0,4.08854,1.09013,-1.92561,85.0909,998.435,587.023,-11.1906,132.004,131.197,-90.9094,599.253,1171.09
1471,0,4.11302,1.35705,-1.98401,85.6452,991.176,588.349,-11.4655,131.951,131.076,-91.6395,600.622,1163.82
1472,0,4.17165,1.59738,-2.00984,86.0843,984.669,589.377,-11.6199,131.891,130.881,-92.1559,601.798,1157.3
1473,0,4.28486,1.90037,-1.99164,86.3746,979.046,590.209,-11.743,131.862,130.654,-92.3904,602.942,1151.66
1474,0,4.41087,2.22196,-1.92282,86.4243,974.608,590.687,-11.8243,131.843,130.419,-92.2311,603.774,1147.2
1475,0,4.54109,2.54258,-1.80122,86.3499,971.701,590.971,-11.8276,131.828,130.172,-91.7883,604.435,1144.28
1476,0,4.647,2.77916,-1.62817,86.1067,970.297,591.092,-11.732,131.806,129.868,-91.0219,604.879,1142.86
1477,0,4.72655,2.94122,-1.42551,85.6794,970.57,591.135,-11.6035,131.798,129.497,-89.9824,605.181,1143.13
1478,0,4.7856,3.02914,-1.20322,84.9909,972.325,591.098,-11.4121,131.78,129.09,-88.6226,605.352,1144.88
1479,0,4.81705,3.11935,-1.00792,84.0663,975.552,591.183,-11.2189,131.731,128.715,-87.1085,605.558,1148.11
1480,0,4.84639,3.14418,-0.857415,82.8693,979.93,591.174,-10.9216,131.678,128.324,-85.4572,605.662,1152.49
1481,0,4.88752,3.13878,-0.753137,81.5335,985.395,591.159,-10.4874,131.607,127.951,-83.8068,605.789,1157.95
1482,0,4.94194,3.13973,-0.70884,80.1642,991.685,591.196,-10.0071,131.54,127.608,-82.3037,605.997,1164.22
1483,0,5.01469,3.12561,-0.707331,78.494,998.651,591.232,-9.43017,131.479,127.28,-80.629,606.253,1171.17
1484,0,5.10907,3.06752,-0.744215,76.6828,1006.11,591.355,-8.76382,131.403,126.949,-78.9293,606.657,1178.61
1485,0,5.21371,3.02141,-0.802717,74.8018,1013.82,591.523,-8.07973,131.323,126.652,-77.2249,607.132,1186.29
1486,0,5.32741,2.98237,-0.876541,72.6906,1021.64,591.883,-7.41515,131.221,126.379,-75.3366,607.823,1194.07
1487,0,5.442,2.97142,-0.956209,70.5424,1029.22,592.429,-6.76468,131.087,126.146,-73.4289,608.702,1201.62
1488,0,5.56502,2.9344,-1.03271,68.3096,1036.38,593.001,-6.08631,130.913,125.921,-71.4271,609.634,1208.74
1489,0,5.68704,2.97792,-1.12117,66.0799,1042.83,593.683,-5.48073,130.72,125.738,-69.4642,610.666,1215.15
1490,0,5.84333,3.19454,-1.23158,64.0038,1048.72,594.349,-4.97439,130.555,125.615,-67.7206,611.771,1220.99
1491,0,6.05111,3.61808,-1.34044,62.1608,1053.67,594.887,-4.56279,130.438,125.553,-66.2043,612.884,1225.87
1492,0,6.29593,4.14146,-1.42866,60.4448,1057.75,595.424,-4.12016,130.296,125.516,-64.7516,614.101,1229.87
1493,0,6.56309,4.67804,-1.49686,58.9281,1060.85,595.864,-3.66408,130.165,125.441,-63.4372,615.285,1232.89
1494,0,6.84741,5.19765,-1.51264,57.3993,1062.84,596.277,-3.15184,130.024,125.342,-61.9524,616.507,1234.78
1495,0,7.1161,5.64474,-1.49984,55.9638,1063.76,596.61,-2.62002,129.839,125.213,-60.475,617.615,1235.61
1496,0,7.35671,5.94835,-1.44365,54.457,1063.56,596.998,-2.02961,129.589,125.042,-58.797,618.718,1235.33
1497,0,7.56237,6.12348,-1.34699,53.0286,1062.34,597.348,-1.44496,129.297,124.844,-57.0768,619.703,1234.02
1498,0,7.7025,6.15779,-1.20161,51.5377,1060.03,597.944,-0.859365,128.93,124.651,-55.1488,620.764,1231.67
1499,0,7.77239,6.04279,-1.00148,50.0798,1056.81,598.819,-0.210041,128.49,124.464,-53.0902,621.921,1228.42
1500,0,7.7694,5.88792,-0.785014,48.5604,1052.92,599.977,0.351679,128.022,124.312,-50.9209,623.146,1224.53
1501,0,7.67811,5.83439,-0.578491,47.175,1047.94,601.386,0.758322,127.577,124.265,-48.9147,624.348,1219.59
1502,0,7.48762,5.71386,-0.352323,45.7232,1042.11,603.289,1.24169,127.065,124.262,-46.7831,625.752,1213.83
1503,0,7.2143,5.49737,-0.109628,44.3246,1035.52,605.488,1.80074,126.517,124.266,-44.6547,627.205,1207.34
1504,0,6.87497,5.15984,0.158892,42.8626,1028.32,607.872,2.41875,125.982,124.242,-42.3845,628.645,1200.26
1505,0,6.48212,4.66564,0.438277,41.3605,1020.61,610.316,3.08848,125.484,124.151,-40.0404,629.974,1192.67
1506,0,6.09019,3.97374,0.714667,39.8035,1012.59,612.347,3.77938,125.085,123.927,-37.6488,630.868,1184.76
1507,0,5.71962,3.08947,0.98468,38.153,1004.4,613.984,4.51961,124.749,123.598,-35.1814,631.401,1176.68
1508,0,5.35711,2.1352,1.2404,36.3763,996.327,615.349,5.1333,124.506,123.243,-32.6301,631.653,1168.7
1509,0,5.03199,1.13899,1.44622,34.6821,988.61,616.435,5.63979,124.36,122.847,-30.3123,631.707,1161.07
1510,0,4.79619,0.198502,1.6067,33.3321,981.627,616.98,6.00209,124.368,122.42,-28.4765,631.471,1154.14
1511,0,4.60749,-0.715468,1.71207,32.4037,975.536,617.247,6.26665,124.454,122.005,-27.2301,631.088,1148.09
1512,0,4.44926,-1.58237,1.77364,31.9804,970.587,617.356,6.45503,124.561,121.627,-26.6224,630.637,1143.18
1513,0,4.313,-2.41542,1.79739,31.8046,966.95,617.309,6.58879,124.69,121.288,-26.3776,630.099,1139.58
1514,0,4.21016,-3.13158,1.80535,31.8872,964.838,617.28,6.62543,124.892,121.01,-26.4395,629.691,1137.49
1515,0,4.14251,-3.79803,1.76878,32.0072,964.437,617.265,6.58149,125.125,120.743,-26.6736,629.417,1137.11
1516,0,4.10571,-4.34943,1.67715,32.3116,965.757,617.377,6.42086,125.378,120.541,-27.2577,629.388,1138.45
1517,0,4.1268,-4.72136,1.55176,32.8541,968.568,617.395,6.10025,125.693,120.436,-28.1804,629.469,1141.27
1518,0,4.19254,-4.94316,1.41058,33.7639,972.686,617.404,5.67099,126.047,120.456,-29.5167,629.695,1145.38
1519,0,4.31401,-5.02452,1.24651,35.103,977.953,617.335,5.13935,126.451,120.592,-31.3502,630.03,1150.63
1520,0,4.47041,-5.01178,1.07467,36.8002,984.211,617.339,4.52739,126.886,120.825,-33.5647,630.553,1156.86
1521,0,4.66486,-4.91037,0.89937,38.8377,991.187,617.296,3.8214,127.345,121.141,-36.1296,631.147,1163.8
1522,0,4.88147,-4.75371,0.714786,41.1122,998.637,617.407,3.04552,127.802,121.527,-38.9594,631.965,1171.2
1523,0,5.1168,-4.53458,0.529927,43.5512,1006.28,617.628,2.17099,128.27,121.974,-41.9547,632.947,1178.78
1524,0,5.35769,-4.28456,0.329105,46.0728,1013.78,618.111,1.211,128.72,122.461,-45.081,634.207,1186.21
1525,0,5.57812,-4.02269,0.135136,48.6591,1020.94,618.762,0.198876,129.151,122.991,-48.2519,635.568,1193.31
1526,0,5.76157,-3.73972,-0.0151853,51.4309,1027.47,619.526,-0.886246,129.613,123.573,-51.477,636.915,1199.78
1527,0,5.87864,-3.62696,-0.110819,54.2295,1033.29,620.675,-1.90019,130.008,124.138,-54.5641,638.434,1205.57
1528,0,5.94573,-3.64709,-0.144605,56.8736,1038.28,621.889,-2.92624,130.409,124.649,-57.3101,639.856,1210.53
1529,0,5.96835,-3.64097,-0.139915,59.3947,1042.29,623.397,-4.04434,130.832,125.191,-59.817,641.431,1214.54
1530,0,5.97855,-3.519,-0.120898,62.0626,1045.31,624.786,-5.25463,131.308,125.759,-62.4276,642.847,1217.55
1531,0,6.01164,-3.38879,-0.0861772,64.9099,1047.31,626.071,-6.42802,131.82,126.252,-65.1702,644.224,1219.54
1532,0,6.02325,-3.28059,-0.0635546,67.7825,1048.41,627.462,-7.47553,132.278,126.734,-67.9745,645.646,1220.63
1533,0,6.00824,-3.13022,-0.0647402,70.7107,1048.61,629.011,-8.44301,132.705,127.212,-70.9064,647.149,1220.85
1534,0,5.93299,-2.98676,-0.0992871,73.7266,1047.81,630.764,-9.28232,133.039,127.688,-74.0266,648.681,1220.07
1535,0,5.8119,-2.857,-0.160791,76.6764,1046.01,632.542,-9.95793,133.308,128.135,-77.1621,650.104,1218.3
1536,0,5.67283,-2.71703,-0.229994,79.6943,1043.16,634.359,-10.4795,133.531,128.542,-80.3889,651.51,1215.49
1537,0,5.5251,-2.76876,-0.305275,82.5289,1039.38,636.064,-10.7526,133.641,128.807,-83.4508,652.783,1211.75
1538,0,5.38938,-2.81285,-0.379677,85.1704,1034.55,637.802,-10.9202,133.672,129.033,-86.3168,654.124,1206.96
1539,0,5.25779,-2.74284,-0.475714,87.7577,1028.99,639.68,-11.0731,133.634,129.259,-89.1942,655.618,1201.43
1540,0,5.14186,-2.73178,-0.573477,90.1684,1022.69,641.51,-11.0613,133.499,129.397,-91.9001,657.113,1195.16
1541,0,5.04252,-2.74017,-0.668263,92.5372,1015.83,643.254,-10.9264,133.311,129.471,-94.555,658.571,1188.33
1542,0,4.96089,-2.67175,-0.755231,94.7465,1008.55,644.822,-10.7627,133.105,129.499,-97.027,659.903,1181.06
1543,0,4.89722,-2.62003,-0.83836,96.8429,1001.13,646.102,-10.5049,132.893,129.429,-99.3745,661.001,1173.66
1544,0,4.84454,-2.57221,-0.9147,98.7734,993.712,647.131,-10.1769,132.68,129.273,-101.536,661.879,1166.25
1545,0,4.80706,-2.55722,-0.968999,100.553,986.547,647.831,-9.73453,132.46,129.029,-103.479,662.472,1159.09
1546,0,4.8102,-2.57529,-0.974797,102.128,979.899,648.221,-9.17654,132.251,128.69,-105.072,662.873,1152.44
1547,0,4.83606,-2.6666,-0.931419,103.411,973.832,648.31,-8.50127,132.019,128.256,-106.223,663.039,1146.37
1548,0,4.87571,-2.76384,-0.846532,104.368,968.641,648.102,-7.81255,131.789,127.752,-106.924,662.943,1141.17
1549,0,4.90486,-2.9087,-0.707528,104.945,964.541,647.845,-7.04148,131.532,127.185,-107.081,662.76,1137.07
1550,0,4.92048,-3.0153,-0.52976,105.521,961.896,647.467,-6.28264,131.283,126.623,-107.121,662.405,1134.43
1551,0,4.92564,-3.10872,-0.306867,106.054,960.612,647.136,-5.48153,131.007,126.076,-106.981,662.056,1133.15
1552,0,4.9346,-3.21739,-0.0574275,106.329,960.7,646.694,-4.65505,130.724,125.503,-106.502,661.601,1133.24
1553,0,4.94664,-3.29865,0.201108,106.289,962.029,646.128,-3.84426,130.419,124.936,-105.682,661.027,1134.57
1554,0,4.97022,-3.34929,0.444605,105.975,964.507,645.725,-3.03167,130.086,124.404,-104.633,660.651,1137.04
1555,0,5.01785,-3.36967,0.652448,105.225,967.878,645.441,-2.18888,129.7,123.905,-103.257,660.472,1140.4
1556,0,5.09826,-3.41106,0.813422,104.052,972.147,645.177,-1.3021,129.27,123.396,-101.598,660.419,1144.64
1557,0,5.21103,-3.42682,0.919258,102.407,977.208,645.157,-0.41628,128.792,122.924,-99.6338,660.719,1149.67
1558,0,5.36777,-3.41076,0.969611,100.274,982.995,645.146,0.428769,128.307,122.459,-97.3487,661.172,1155.41
1559,0,5.55878,-3.36403,0.961362,97.8215,989.349,645.303,1.2648,127.789,122.026,-94.921,661.907,1161.71
1560,0,5.76203,-3.27049,0.900179,95.2242,996.113,645.507,2.04853,127.281,121.641,-92.5081,662.738,1168.42
1561,0,5.98204,-3.13909,0.789118,92.4214,1003.19,645.857,2.80936,126.789,121.299,-90.04,663.774,1175.43
1562,0,6.20604,-2.98356,0.625325,89.5933,1010.4,646.326,3.55445,126.291,121.019,-87.706,664.949,1182.57
1563,0,6.43609,-2.79329,0.441982,86.7577,1017.41,646.823,4.31999,125.798,120.793,-85.4236,666.171,1189.5
1564,0,6.67555,-2.53495,0.23246,84.1237,1024.2,647.432,5.06246,125.327,120.639,-83.422,667.533,1196.21
1565,0,6.91795,-2.2754,0.00819539,81.5419,1030.54,648.158,5.8261,124.854,120.524,-81.5174,669.017,1202.46
1566,0,7.14301,-1.91255,-0.211917,79.1158,1036.11,649.019,6.53713,124.415,120.519,-79.7562,670.575,1207.95
1567,0,7.35567,-1.42027,-0.451227,76.8684,1040.95,650.015,7.1753,123.993,120.63,-78.2321,672.22,1212.7
1568,0,7.58767,-0.781852,-0.689243,74.8734,1044.95,651.205,7.73028,123.656,120.809,-76.9567,674.099,1216.61
1569,0,7.82332,-0.0463145,-0.893385,73.0852,1047.99,652.358,8.25099,123.341,121.053,-75.7857,675.932,1219.54
1570,0,8.05313,0.666268,-1.06458,71.4949,1049.98,653.499,8.74502,123.092,121.269,-74.7126,677.719,1221.43
1571,0,8.24004,1.2575,-1.19979,69.9035,1050.8,654.625,9.23544,122.855,121.434,-73.5292,679.362,1222.17
1572,0,8.38452,1.7571,-1.28212,68.3676,1050.5,655.592,9.67079,122.684,121.555,-72.2411,680.721,1221.8
1573,0,8.49508,2.17029,-1.30889,66.8681,1049.11,656.289,10.0434,122.568,121.632,-70.8214,681.718,1220.37
1574,0,8.56093,2.50492,-1.28446,65.4057,1046.8,656.946,10.346,122.498,121.69,-69.2844,682.553,1218.04
1575,0,8.58614,2.85621,-1.22642,63.9718,1043.65,657.557,10.5204,122.494,121.768,-67.6741,683.224,1214.88
1576,0,8.55039,3.21547,-1.14116,62.5335,1039.51,658.218,10.5913,122.547,121.88,-65.9775,683.771,1210.77
1577,0,8.44772,3.52374,-1.01827,61.1499,1034.54,658.916,10.6178,122.6,122.015,-64.222,684.167,1205.84
1578,0,8.30342,3.64712,-0.850454,59.7924,1028.92,659.764,10.7038,122.648,122.087,-62.3579,684.61,1200.29
1579,0,8.10245,3.66297,-0.645106,58.3966,1022.54,660.759,10.7673,122.697,122.168,-60.3427,685.044,1194
1580,0,7.83724,3.60439,-0.414146,56.9541,1015.56,661.936,10.7822,122.748,122.259,-58.2036,685.473,1187.14
1581,0,7.52524,3.39147,-0.161323,55.487,1008.28,663.117,10.7818,122.814,122.292,-55.9739,685.769,1179.97
1582,0,7.18789,3.04678,0.102729,53.8284,1000.82,664.201,10.7559,122.913,122.271,-53.5185,685.887,1172.65
1583,0,6.81621,2.64439,0.358242,52.2777,993.58,665.156,10.6515,123.073,122.239,-51.1963,685.759,1165.53
1584,0,6.42272,2.17913,0.581756,50.867,986.786,665.938,10.4605,123.289,122.172,-49.11,685.376,1158.87
1585,0,6.05724,1.68089,0.76695,49.5926,980.801,666.364,10.1993,123.607,122.035,-47.2757,684.705,1153
1586,0,5.72724,1.12265,0.90924,48.5854,975.732,666.637,9.9223,123.946,121.855,-45.838,683.971,1148.03
1587,0,5.40426,0.633406,0.991758,47.9475,971.638,666.912,9.50537,124.306,121.726,-44.9503,683.254,1144.02
1588,0,5.05978,0.12933,1.04611,47.5448,968.688,667.364,9.07814,124.601,121.646,-44.3831,682.643,1141.17
1589,0,4.7092,-0.367928,1.06531,47.3411,967.017,667.946,8.5901,124.867,121.596,-44.1215,682.141,1139.59
1590,0,4.37912,-0.841027,1.06052,47.4724,966.706,668.573,8.09247,125.134,121.58,-44.2676,681.748,1139.36
1591,0,4.10088,-1.22009,1.03269,47.8418,967.769,669.231,7.55448,125.419,121.622,-44.7214,681.547,1140.49
1592,0,3.89005,-1.53764,0.972135,48.357,970.083,669.913,7.02013,125.69,121.709,-45.42,681.582,1142.85
1593,0,3.75865,-1.79903,0.872661,49.0847,973.567,670.572,6.48589,125.935,121.829,-46.4485,681.841,1146.36
1594,0,3.70396,-1.99159,0.747644,50.1888,978.122,671.275,5.96151,126.183,122.006,-47.9306,682.383,1150.94
1595,0,3.71151,-2.15525,0.610132,51.5901,983.611,672.061,5.48181,126.415,122.229,-49.7474,683.202,1156.43
1596,0,3.7755,-2.33555,0.45149,53.3435,989.867,672.992,5.06676,126.617,122.48,-51.9801,684.34,1162.67
1597,0,3.87031,-2.52809,0.283139,55.1713,996.531,674.026,4.68414,126.794,122.757,-54.3165,685.678,1169.32
1598,0,3.97972,-2.72233,0.0846453,57.1943,1003.49,675.208,4.32144,126.951,123.064,-56.9389,687.215,1176.26
1599,0,4.08669,-2.95537,-0.130622,59.2618,1010.53,676.636,3.98519,127.079,123.386,-59.6563,688.998,1183.27
1600,0,4.18042,-3.19408,-0.36027,61.3391,1017.44,678.174,3.6276,127.192,123.723,-62.4266,690.859,1190.16
1601,0,4.25629,-3.4365,-0.585228,63.5722,1023.87,679.931,3.26363,127.292,124.073,-65.3381,692.889,1196.56
1602,0,4.30267,-3.66544,-0.769797,65.7367,1029.57,681.687,2.86835,127.392,124.438,-68.0589,694.828,1202.24
1603,0,4.29691,-3.965,-0.911865,67.8738,1034.56,683.643,2.4868,127.456,124.773,-70.6236,696.808,1207.23
1604,0,4.27574,-4.36058,-1.0001,69.9867,1038.68,685.708,2.14099,127.48,125.037,-73.001,698.847,1211.34
1605,0,4.23783,-4.73857,-1.03965,72.0269,1041.95,687.734,1.74758,127.511,125.282,-75.1587,700.789,1214.62
1606,0,4.19219,-5.06921,-1.04581,73.98,1044.25,689.795,1.29722,127.568,125.506,-77.1288,702.731,1216.93
1607,0,4.17554,-5.35275,-1.02797,75.854,1045.74,691.651,0.799275,127.68,125.658,-78.9477,704.548,1218.42
1608,0,4.17467,-5.57088,-1.00935,77.6177,1046.37,693.434,0.281383,127.796,125.794,-80.6543,706.335,1219.05
1609,0,4.17453,-5.64641,-0.989797,79.3441,1046.11,695.192,-0.290569,127.934,125.969,-82.3215,708.091,1218.79
