Segments
100
,,Subject1:LowerBack,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,deg,deg,deg,mm,mm,mm
208,0,15.3691,129.098,126.645,-240.861,-83.2639,1154.25
209,0,15.3386,129.141,126.186,-237.736,-83.7191,1153.67
210,0,15.3298,129.164,125.74,-234.401,-84.273,1153.08
211,0,15.3367,129.171,125.308,-230.858,-84.9359,1152.5
212,0,15.3543,129.166,124.89,-227.111,-85.7196,1151.92
213,0,15.3784,129.153,124.485,-223.162,-86.6369,1151.34
214,0,15.4062,129.137,124.091,-219.016,-87.7011,1150.74
215,0,15.4355,129.12,123.705,-214.677,-88.9258,1150.14
216,0,15.4651,129.107,123.323,-210.15,-90.3242,1149.53
217,0,15.4942,129.1,122.941,-205.438,-91.9088,1148.9
218,0,15.5222,129.101,122.556,-200.543,-93.691,1148.25
219,0,15.5483,129.111,122.165,-195.467,-95.6805,1147.59
220,0,15.5709,129.133,121.763,-190.21,-97.8846,1146.91
221,0,15.5872,129.168,121.349,-184.771,-100.308,1146.21
222,0,15.5934,129.217,120.923,-179.15,-102.95,1145.5
223,0,15.5836,129.282,120.486,-173.347,-105.81,1144.76
224,0,15.5504,129.363,120.04,-167.362,-108.88,1144.01
225,0,15.4852,129.464,119.589,-161.199,-112.149,1143.24
226,0,15.3779,129.584,119.139,-154.864,-115.604,1142.45
227,0,15.218,129.727,118.697,-148.364,-119.226,1141.63
228,0,14.9952,129.894,118.27,-141.715,-122.997,1140.77
229,0,14.7,130.086,117.866,-134.935,-126.894,1139.88
230,0,14.3247,130.305,117.491,-128.047,-130.892,1138.95
231,0,13.8638,130.552,117.152,-121.08,-134.965,1137.99
232,0,13.3149,130.826,116.856,-114.069,-139.085,1137.02
233,0,12.6788,131.126,116.605,-107.051,-143.222,1136.05
234,0,11.9595,131.452,116.403,-100.067,-147.345,1135.11
235,0,11.1642,131.799,116.251,-93.1588,-151.424,1134.26
236,0,10.3025,132.165,116.148,-86.3676,-155.43,1133.52
237,0,9.38582,132.546,116.095,-79.732,-159.339,1132.96
238,0,8.42621,132.937,116.088,-73.2857,-163.129,1132.64
239,0,7.43548,133.334,116.124,-67.0564,-166.788,1132.6
240,0,6.42382,133.735,116.199,-61.0648,-170.306,1132.93
241,0,5.39883,134.136,116.309,-55.3248,-173.683,1133.66
242,0,4.36479,134.536,116.45,-49.8452,-176.919,1134.84
243,0,3.32235,134.934,116.62,-44.6312,-180.023,1136.52
244,0,2.26866,135.333,116.817,-39.6852,-183.006,1138.71
245,0,1.19808,135.733,117.037,-35.007,-185.88,1141.42
246,0,0.102187,136.139,117.28,-30.5879,-188.669,1144.63
247,0,-1.02486,136.546,117.546,-26.4192,-191.376,1148.27
248,0,-2.18731,136.953,117.83,-22.4756,-194.006,1152.27
249,0,-3.38327,137.35,118.128,-18.7276,-196.555,1156.56
250,0,-4.60348,137.726,118.43,-15.1452,-199.006,1161.01
251,0,-5.83181,138.067,118.727,-11.707,-201.339,1165.55
252,0,-7.04879,138.364,119.009,-8.40685,-203.536,1170.08
253,0,-8.23512,138.611,119.268,-5.25424,-205.589,1174.52
254,0,-9.38146,138.814,119.502,-2.25598,-207.514,1178.83
255,0,-10.4828,138.982,119.713,0.578899,-209.322,1182.87
256,0,-11.5429,139.123,119.908,3.25617,-211.029,1186.54
257,0,-12.5733,139.248,120.099,5.7968,-212.643,1189.71
258,0,-13.5929,139.363,120.295,8.23595,-214.165,1192.25
259,0,-14.6273,139.478,120.509,10.6195,-215.593,1194.06
260,0,-15.7071,139.6,120.748,12.999,-216.92,1195.07
261,0,-16.8652,139.741,121.015,15.4258,-218.147,1195.28
262,0,-18.1332,139.914,121.308,17.9458,-219.287,1194.69
263,0,-19.5385,140.134,121.618,20.5955,-220.362,1193.36
264,0,-21.1035,140.417,121.933,23.402,-221.407,1191.39
265,0,-22.8448,140.777,122.234,26.3844,-222.461,1188.85
266,0,-24.7745,141.229,122.506,29.5571,-223.56,1185.86
267,0,-26.9012,141.782,122.73,32.9325,-224.739,1182.49
268,0,-29.2303,142.444,122.892,36.5233,-226.021,1178.85
269,0,-31.7646,143.214,122.974,40.342,-227.424,1175.01
270,0,-34.5039,144.09,122.963,44.4016,-228.955,1171.04
271,0,-37.4448,145.065,122.845,48.7137,-230.618,1167.01
272,0,-40.5791,146.126,122.607,53.2884,-232.409,1162.95
273,0,-43.8933,147.258,122.237,58.133,-234.324,1158.91
274,0,-47.3662,148.443,121.722,63.2513,-236.357,1154.92
275,0,-50.9693,149.66,121.051,68.6431,-238.5,1151.02
276,0,-54.6662,150.888,120.216,74.3022,-240.745,1147.23
277,0,-58.4146,152.108,119.21,80.2162,-243.077,1143.59
278,0,-62.1693,153.299,118.033,86.3646,-245.479,1140.13
279,0,-65.8857,154.444,116.69,92.7186,-247.929,1136.87
280,0,-69.5228,155.528,115.192,99.2411,-250.4,1133.85
281,0,-73.0456,156.536,113.556,105.888,-252.867,1131.08
282,0,-76.426,157.46,111.807,112.611,-255.306,1128.55
283,0,-79.6429,158.29,109.972,119.357,-257.698,1126.26
284,0,-82.6816,159.026,108.08,126.078,-260.028,1124.19
285,0,-85.5329,159.667,106.159,132.723,-262.286,1122.31
286,0,-88.1915,160.218,104.239,139.248,-264.462,1120.58
